id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
166237,3619,Toy Story 2: Buzz Lightyear to the Rescue!,"The game's plot follows that of the film pretty closely and like the film begins with the kidnapping of Woody by evil collector Al McWhiggin outside of Andy's house. The game then follows Buzz Lightyear and his companions as they set out to rescue the captured cowboy as the traverse the nearby neighborhood, Al's Toy Barn, Al's penthouse and finally the airport terminal and tarmac at the film's end.",1999-11-22 00:00:00.000,22,NULL,65.0000,1,77.0060,77
166239,120809,Disney's Arcade Frenzy,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
166384,1096,Donkey Kong 64,NULL,1999-11-22 00:00:00.000,39,NULL,NULL,NULL,72.1349,109
166392,3706,18 Wheeler: American Pro Trucker,NULL,1999-01-01 00:00:00.000,3,NULL,46.0000,1,71.5477,9
166593,47685,BattleTanx: Global Assault,"On January 13, 2006, a Queenlord, Cassandra, is spying on Griffin Spade's family, telling her troops to kidnap Griffin's son Brandon and kill everyone else. Griffin and his army manage to push back the invaders, but Cassandra soon turns the tables by mind-controlling Griffin's own army. Griffin and Madison manage to escape San Francisco and begin chasing Cassandra across the United States, eventually cornering her in Washington, D.C.. Cassandra, however, escapes with Brandon to Great Britain; Griffin and Madison follow. They build a new army in Europe, and chase Cassandra through England, France and Germany. While in Paris, they discover Cassandra released the virus in 2001 to kill every female on Earth who didn't have the power of the Edge.",1999-11-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
166648,43729,Music 2000,NULL,1999-12-30 00:00:00.000,2,NULL,NULL,NULL,89.5913,7
166823,50921,Leisure Suit Larry: Ultimate Pleasure Pack,NULL,1999-09-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
166961,22,System Shock 2,"The game takes place on board a starship in a cyberpunk depiction of 2114. The player assumes the role of a lone soldier trying to stem the outbreak of a genetic infection that has devastated the ship. Like System Shock, gameplay consists of first-person shooting and exploration. It also incorporates role-playing system elements, in which the player can develop unique skills and traits, such as hacking and psionic abilities.",1999-08-11 00:00:00.000,114,NULL,NULL,NULL,89.9187,234
167056,1540,Wipeout 3,NULL,1999-09-08 00:00:00.000,6,NULL,NULL,NULL,80.1677,10
167170,8700,Little Fighter 2,NULL,1999-12-31 00:00:00.000,5,NULL,60.0000,0,80.2255,20
167188,788,Microsoft Flight Simulator 2000,NULL,1999-10-10 00:00:00.000,1,NULL,70.0000,1,89.8875,5
167327,23609,Speed Devils,NULL,1999-11-14 00:00:00.000,NULL,NULL,65.0000,1,NULL,NULL
167404,49967,Tazmanian Devil: Munching Madness,NULL,1999-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167438,3417,Army Men: Air Attack,NULL,1999-10-13 00:00:00.000,5,NULL,NULL,NULL,71.2789,9
168123,966,Resident Evil 3: Nemesis,"On September 28, 1998, 24 hours prior to the events of Resident Evil 2, former Special Tactics And Rescue Service (S.T.A.R.S.) member Jill Valentine attempts to escape from Raccoon City. Most of the population has been transformed into zombies by an outbreak of the T-virus, a new type of biological weapon secretly developed by the pharmaceutical company Umbrella. On her way to the Raccoon City Police Department, Jill runs into fellow team member Brad Vickers, who is killed by a new enemy. This creature, Nemesis-T Type, is a bio-organic weapon programmed to target surviving S.T.A.R.S. members, witnesses of Umbrella's experiments. As she evades Nemesis, Jill encounters three surviving members of the Umbrella Biohazard Countermeasure Service (U.B.C.S.): Carlos Oliveira, Mikhail Victor, and Nikolai Zinoviev. Nikolai explains to Jill and Carlos that a rescue helicopter can be contacted if they manage to reach the city's Clock Tower and ring the bell.",1999-09-22 00:00:00.000,106,NULL,NULL,NULL,80.7461,295
168226,11372,Creatures 3,NULL,1999-11-04 00:00:00.000,NULL,NULL,20.0000,1,NULL,NULL
168436,43988,King of Fighters R-2,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168524,81513,Samurai Shodown! 2,NULL,1999-04-30 00:00:00.000,1,1,NULL,NULL,NULL,NULL
168558,154,Star Wars: Episode I - Racer,NULL,1999-05-18 00:00:00.000,30,NULL,70.0000,3,73.1222,125
168767,12470,Requiem: Avenging Angel,"A holy war rages on Earth between Heaven's Chosen Soldiers and Hell's Fallen Angels. You are Malachi, a Chosen Angel, sent to Earth to save Creation from the wrath of the Fallen. Blast your way through an immersive futuristic 3D world developing Angelic powers like possession, blood boil, locust swarms, and the ability to turn your enemies to pillars of salt. Without you, mankind doesn’t have a prayer.",1999-12-31 00:00:00.000,2,NULL,NULL,NULL,70.0000,4
168781,7844,Septerra Core: Legacy of the Creator,NULL,1999-10-31 00:00:00.000,6,NULL,40.0000,1,71.1404,15
169042,120062,Water Margin: The Tales of Clouds and Winds,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169111,2348,Midtown Madness,NULL,1999-05-01 00:00:00.000,9,NULL,NULL,NULL,71.6005,41
169113,1437,Fire Emblem: Thracia 776,"Spending most of his life on the run, Leif eventually finds shelter in the village of Fiana. One day, the villager's protectors are routing bandits when the new Duke of Manster Raydrik attacks the village in search of Leif, kidnapping Leif's friends Nanna and Mareeta. Devastated by the town's destruction and his friends' abductions, Leif decides to face the forces of Thracia and retake Manster. Aided by Finn and a growing band of rebels, he rescues both Nanna and the enemy-controlled Mareeta, and defeating Raydrik's forces as they retake Manster and liberate northern Thracia. Leif's forces finally face Raydrik in battle, but upon his defeat he is transformed into an undead monster called Deadlord Mus. Leif destroys Mus, and cements his forces defending Manster and northern Thracia from the Grannvale army.",1999-09-01 00:00:00.000,8,NULL,NULL,NULL,88.7599,16
169137,44388,Oekaki Logic,NULL,1999-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169376,11615,Fighting Force 2,NULL,1999-11-30 00:00:00.000,3,NULL,NULL,NULL,41.3763,12
169827,22846,Dead in the Water,NULL,1999-04-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170000,3513,Hybrid Heaven,NULL,1999-08-05 00:00:00.000,NULL,NULL,70.0000,0,NULL,NULL
170232,6541,Disciples: Sacred Lands,NULL,1999-10-04 00:00:00.000,3,NULL,NULL,NULL,80.0050,9
170626,28840,Sword of the Berserk: Guts' Rage,NULL,1999-12-16 00:00:00.000,3,NULL,NULL,NULL,77.2783,10
170876,9197,Sid Meier's Alien Crossfire,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170885,864,Sid Meier's Antietam!,NULL,1999-12-01 00:00:00.000,NULL,NULL,70.0000,1,NULL,NULL
171058,3553,NBA Live 2000,NULL,1999-10-31 00:00:00.000,2,NULL,NULL,NULL,70.0715,5
171106,36,Dungeon Keeper 2,NULL,1999-06-30 00:00:00.000,51,NULL,NULL,NULL,87.8230,106
171157,3998,Valkyrie Profile,"The game is loosely based on Norse mythology, where players assume the role of a valkyrie who recruits and prepares the souls of fallen warriors (Einherjar) before sending them to Valhalla for a final apocalyptic battle between the Æsir and Vanir: Ragnarok. Along the way, she uncovers the tragic events of her own hidden past.",1999-12-22 00:00:00.000,13,NULL,NULL,NULL,82.1616,20
171169,961,Commandos: Beyond the Call of Duty,NULL,1999-07-31 00:00:00.000,37,NULL,66.0000,1,81.5822,79
171264,43742,Dreams to Reality,"In this game you are Duncan - a man, who must save the worlds of Dream and Reality from dark force. World of dreams allows you, for example, to fly between islands in the sky or to make your clone. You will encounter some peaceful creatures, who can talk to you and help you with your quest, and evil ones, who want to take away your will and must be killed. So you jump and run your way through the ancient land in search for the well of mankind's dreams.",1999-06-15 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
171428,3585,Re-Volt,NULL,1999-07-31 00:00:00.000,28,NULL,NULL,NULL,77.6379,64
171483,75963,JoJo's Bizarre Adventure,NULL,1999-10-31 00:00:00.000,1,NULL,NULL,NULL,79.8799,9
171493,4108,Yu-Gi-Oh! Forbidden Memories,"It takes place in Ancient Egypt and in modern times. Throughout most of the game, the protagonist is Atem, the Prince of Ancient Egypt. After the high priest Heishin overthrows Pharaoh, he sets out to free Egypt from Heishen’s rule. It is later revealed that Heishin seeks to usher the return of Nitemare, an ancient evil wizard. For modern times era, the protagonist is Yugi Mutou. He is taking part in a tournament when he is tasked by Atem with retrieving relics that the Prince needs to complete his quest, which are held by some of the contestants in the tournament.",1999-12-09 00:00:00.000,20,NULL,59.0000,1,59.9172,62
171843,50003,Yu-Gi-Oh! Duel Monsters II,NULL,1999-08-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171869,1388,Dead or Alive 2,"Fame Douglas, founder and CEO of DOATEC was killed at the end of the 20th century. He was renowned as the sponsor of the legendary Dead or Alive World Combat Championship. After his death, the world began to become chaotic. In the middle of the chaos, it was announced that the second Dead or Alive World Combat Championship will be held. The purpose and significance of the tournament changed after Douglas' death. The promoter of the second Dead or Alive Championship, who is fond of conflicts and jealous of the strong, is responsible for Douglas's death. The new promoter, Victor Donovan, is more than a corrupt mastermind, but a man of pure evil. His involvement in the tournament began to bring a sense of terror to the world, resulting in the infamous tengu disaster.",1999-10-16 00:00:00.000,15,NULL,80.0000,1,75.5017,53
171939,6081,Um Jammer Lammy,NULL,1999-03-18 00:00:00.000,3,NULL,84.0000,1,70.1835,13
172060,80332,Sven Co-op,NULL,1999-01-19 00:00:00.000,1,NULL,NULL,NULL,79.4915,9
172252,22828,Imperialism II: Age of Exploration,NULL,1999-04-01 00:00:00.000,1,NULL,80.0000,1,NULL,NULL
172264,125366,Martian Successor Nadesico: Nadesico the Mission,NULL,1999-08-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172562,43882,Echo Night 2: Nemuri no Shihaisha,NULL,1999-09-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172665,3053,Bugs Bunny: Lost in Time,NULL,1999-05-31 00:00:00.000,23,NULL,NULL,NULL,80.2444,60
172699,44958,Bust-a-Move '99,NULL,1999-03-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172705,7902,Croc 2,"Set several months after Croc: Legend of the Gobbos, the Dantinis plot the return of Baron Dante. An Inventor Gobbo is captured when he witnesses Dante's return.  Back at Gobbo Valley, Croc is playing at the beach, and finds a message in a bottle. The message explains that the senders are looking for their child. Croc is surprised and takes the message to King Rufus, who reads it and tells Croc that he needs to look for other Gobbos far off, who may be able to help him in finding the crocodiles who sent the message.  A large number of Gobbos make a see-saw. Croc stands on one end and a Gobbo pushes a boulder on to the other end to propel Croc to the distant mainland, where his search begins.",1999-06-30 00:00:00.000,14,NULL,60.0000,1,68.3155,30
172711,2324,Pokémon Snap,NULL,1999-03-21 00:00:00.000,40,NULL,NULL,NULL,76.5331,159
172849,1249,Tekken Tag Tournament,"Tekken Tag Tournament is not a part of the Tekken canonical storyline. This allowed Namco to bring back the characters that did not appear in Tekken 3 (such as Baek Doo San, Bruce Irvin, Jun Kazama, Kunimitsu, and Michelle Chang). The ages of the characters in this game are the same as the ages that they had in the last game that they were in.  Because Tekken Tag Tournament is a non-canonical game, it has no story. It is more of a compilation of Tekken, Tekken 2, and Tekken 3, allowing players to use almost every character in the Tekken series. The only characters that did not return from previous games are the first King, Marshall Law, the first Jack robot, the first Kuma, Gon, and Doctor Boskonovitch (although Dr. Boskonovitch does make a cameo appearance in Tekken Bowl).  Tekken Tag Tournament also introduced two new characters, Tetsujin and Unknown. Tetsujin is a ""pallette swap"" for Mokujin. Unknown is the final boss of Tekken Tag Tournament. Both of these new characters are ""mimic"" characters. Tetsujin never returned to any game in the Tekken series, but Unknown returned - once again, non-canonical - Tekken Tag Tournament 2.",1999-07-01 00:00:00.000,20,NULL,NULL,NULL,79.2284,100
172876,3333,Vigilante 8: 2nd Offense,"The game is set in September 1977, two years after the events of Vigilante 8. The southwestern United States has become peaceful in the wake of the Coyotes' defeat, but the Oil Monopoly Alliance Regime (OMAR) continues to dominate most of the global petroleum market, well into the 21st century. With new Coyotes leader Slick Clyde leading OMAR during the twilight of his life by 2017, Clyde thinks that a failure to conquer America (which has adopted nuclear and sustainable energy) would be his biggest regret. He plans to change history by stealing prototype time machines from Stanford University's quantum physics lab, travel back to the 1970s, and eliminate the Vigilantes to ensure OMAR's supremacy.",1999-11-18 00:00:00.000,8,NULL,NULL,NULL,79.7931,24
172904,1626,Super Smash Bros.,NULL,1999-01-21 00:00:00.000,83,NULL,85.0000,1,81.1049,292
172981,589,Age of Wonders,NULL,1999-11-11 00:00:00.000,6,NULL,90.0000,1,79.8930,17
173040,6530,Pac-Man World,NULL,1999-10-15 00:00:00.000,11,NULL,NULL,NULL,77.9952,29
